,smlmitzrach,protein,total_fat,carbohydrates,lable
565,24198440,20.19,40.34,0.0,-1
566,24198500,19.39999962,14.60000038,0.200000003,-1
567,24198688,15.29411793,10.11764717,0.0,-1
568,24198689,18.0,5.0,3.0,-1
569,24198698,23.1294117,4.847058773,0.0,-1
570,24198709,22.6,4.8,0.1,-1
571,24198719,13.0,9.5,12.5,-1
572,24198720,27.06999969,13.48999977,0.0,-1
573,24198729,17.0,8.0,2.0,-1
574,24198739,17.78000069,8.890000343,0.889999986,-1
575,24198749,13.0,11.0,12.0,-1
576,24198759,18.8,16.4,7.05,-1
577,24199009,15.0,9.0,14.0,-1
578,24199019,14.0,11.0,16.0,-1
579,24199039,16.0,9.0,16.0,-1
580,24199049,14.75,11.375,14.5,-1
581,24201010,28.80999947,2.059999943,0.0,-1
582,24201018,30.85712433,2.983536482,13.07188129,-1
583,24201020,28.81,2.06,0.0,-1
584,24201029,24.79999924,1.0,0.0,-1
585,24201030,28.28000069,5.550000191,0.029999999,-1
586,24201040,24.60000038,0.600000024,0.0,-1
587,24201058,31.11845779,2.11496973,13.18258858,-1
588,24201068,30.85712433,2.983536482,13.07188129,-1
589,24201069,15.0,12.0,9.5,-1
590,24201078,30.85712433,2.983536482,13.07188129,-1
591,24201088,32.01013947,3.054215908,5.403171062,-1
592,24201089,14.0,13.0,22.0,-1
593,24201098,30.84277344,2.982148886,13.06580162,-1
594,24201099,15.0,8.0,17.0,-1
595,24201109,11.0,9.0,19.5,-1
596,24201110,28.28000069,5.550000191,0.029999999,-1
597,24201118,13.69752407,2.326194286,2.058507681,-1
598,24201119,11.0,12.0,17.0,-1
599,24201120,28.80999947,2.059999943,0.0,-1
600,24201128,26.98552132,1.535761356,0.0,-1
601,24201130,28.28,5.55,0.03,-1
602,24201138,26.95004463,1.533742428,0.0,-1
603,24201148,22.07584381,1.441740751,1.587708712,-1
604,24201150,21.89999962,7.0,0.0,-1
605,24201158,22.96421242,3.920719147,0.0,-1
606,24201169,10.0,11.0,17.75,-1
607,24201189,9.0,9.0,22.0,-1
608,24201209,11.0,12.0,21.0,-1
609,24201220,26.94000053,5.980000019,0.0,-1
610,24201228,23.32693672,5.149925232,2.226487398,-1
611,24201229,27.39999962,6.199999809,0.0,-1
612,24201238,14.42098522,5.166986465,3.079547882,-1
613,24201240,20.5,2.700000048,0.0,-1
614,24201248,21.5751667,9.588962555,0.0,-1
615,24201249,16.0,8.5,7.5,-1
616,24201250,20.10000038,3.599999905,0.0,-1
617,24201260,14.65499973,5.039999962,0.0,-1
618,24201270,21.4598999,7.561399937,0.0,-1
619,24201320,27.98999977,3.75999999,0.0,-1
620,24201330,27.47999954,7.539999962,0.039999999,-1
621,24201339,24.0,8.0,5.0,-1
622,24201408,21.14478111,3.995510578,2.90673399,-1
623,24201410,30.87999916,2.940000057,0.0,-1
624,24201418,28.11854744,2.689835548,1.803921461,-1
625,24201510,28.10000038,9.699999809,0.0,-1
626,24201528,32.10910034,5.134239197,3.153495789,-1
627,24201529,16.0,4.0,1.299999952,-1
628,24201538,21.21917534,4.724386215,1.56061542,-1
629,24201548,21.21917534,4.724386215,1.56061542,-1
630,24201549,20.0,1.5,1.5,-1
631,24201559,20.0,3.0,2.0,-1
632,24202010,28.52000046,3.380000114,0.0,-1
633,24202020,26.86,10.07,0.0,-1
634,24202070,26.86000061,10.06999969,0.0,-1
635,24202450,24.36,9.26,0.27,-1
636,24202500,26.94000053,5.980000019,0.0,-1
637,24202600,22.29000092,7.300000191,0.0,-1
638,24203020,26.87,9.97,0.0,-1
639,24203110,22.5,1.100000024,0.0,-1
640,24204000,21.31999969,5.78000021,3.069999933,-1
641,24204029,22.0,3.0,1.0,-1
642,24207009,22.0,13.60000038,0.0,-1
643,24207029,17.0,8.0,2.0,-1
644,24207049,15.0,20.0,0.0,-1
645,24301010,18.90999985,28.22999954,0.0,-1
646,24301018,19.57243156,29.12781143,1.266545415,-1
647,24301020,23.38,11.15,0.0,-1
648,24311029,15.0,32.0,3.0,-1
649,24402100,23.79999924,12.94999981,0.0,-1
650,24403100,25.0,14.03999996,0.0,-1
651,25110120,28.84000015,5.21999979,5.090000153,-1
652,25110128,28.10498047,12.19260216,5.373011112,-1
653,25110130,20.39999962,3.599999905,3.900000095,-1
654,25110138,25.58984756,15.65379047,15.03728104,-1
655,25110158,26.13647079,5.701146126,25.99200249,-1
656,25110420,24.26000023,6.460000038,0.860000014,-1
657,25110428,26.46476364,8.088493347,25.82389832,-1
658,25110430,16.89999962,4.800000191,0.0,-1
659,25110438,17.38531113,12.08182907,2.806794882,-1
660,25110448,17.42196465,12.10730076,2.812712431,-1
661,25110458,15.96285057,11.57936859,3.536733627,-1
662,25110478,17.38531113,12.08182907,2.806794882,-1
663,25110488,17.38531113,12.08182907,2.806794882,-1
664,25110498,12.19997215,3.312284708,6.059464931,-1
665,25112219,8.0,39.0,2.0,-1
666,25112238,17.27333069,16.22903633,2.672420979,-1
667,25120000,28.24,4.69,0.15,-1
668,25120110,21.46999931,4.639999866,0.680000007,-1
669,25126158,15.70048332,16.90821266,0.704508841,-1
670,25126168,16.87216187,10.05840397,0.757084131,-1
671,25130000,27.04,4.61,0.0,-1
672,25150000,11.57,10.44,1.47,-1
673,25160030,14.89999962,16.10000038,3.700000048,-1
674,25160110,18.79999924,21.73999977,0.0,-1
675,25160130,21.03000069,25.02000046,0.239999995,-1
676,25170110,12.6,3.85,0.0,-1
677,25170420,30.13999939,2.660000086,0.0,-1
678,25170428,17.45533943,4.388463497,2.30074358,-1
679,25170440,20.39999962,3.700000048,0.0,-1
680,25180230,25.10000038,4.199999809,0.0,-1
681,25210128,12.29589653,15.58744049,6.402739048,-1
682,25210168,4.623372078,6.641205311,6.840796947,-1
683,25210219,12.0,19.0,5.0,-1
684,25210229,12.0,23.0,5.0,-1
685,25210239,15.0,18.0,0.5,-1
686,25210269,10.0,18.0,7.0,-1
687,25210319,14.0,16.0,5.0,-1
688,25210419,12.5,15.0,3.5,-1
689,25210429,12.0,19.0,5.0,-1
690,25220619,22.0,35.0,3.0,-1
691,25221219,12.0,19.0,6.0,-1
692,25221229,19.0,28.0,5.0,-1
693,25221259,25.0,26.0,3.0,-1
694,25221269,15.0,25.0,4.0,-1
695,25221279,14.0,19.0,4.0,-1
696,25221289,12.0,21.0,5.0,-1
697,25221309,18.0,32.0,2.0,-1
698,25221319,18.0,32.0,3.0,-1
699,25221329,12.0,21.0,5.0,-1
700,25221509,14.0,23.0,6.0,-1
701,25221519,26.0,27.0,2.0,-1
702,25230799,18.0,1.799999952,2.0,-1
703,25230809,14.0,1.5,5.0,-1
704,25230819,13.0,4.0,5.5,-1
705,25230829,19.0,2.0,2.0,-1
706,25230839,14.0,4.0,6.0,-1
707,25230859,16.0,2.0,4.0,-1
708,25230869,16.0,2.0,4.0,-1
709,25230929,17.0,3.0,4.0,-1
710,26100100,17.82,3.01,0.0,-1
711,26100128,25.02825165,13.65609455,5.484709263,-1
712,26100138,25.04153824,16.31754684,5.487621307,-1
713,26100148,27.01926613,6.787376881,5.921021938,-1
714,26100158,25.30120468,13.13253021,0.0,-1
715,26100238,17.7883606,8.93120575,6.320790768,-1
716,26100248,17.7883606,8.93120575,6.320790768,-1
717,26100258,9.86220932,8.36153698,7.145731926,-1
718,26100268,18.17199326,2.820060968,6.821829319,-1
719,26100278,10.3238554,8.952690125,3.539194345,-1
720,26101180,28.88999939,9.710000038,0.0,-1
721,26101190,24.60000038,11.80000019,0.100000001,-1
722,26102109,15.80000019,1.799999952,0.0,-1
723,26102118,25.73054504,7.252748013,5.921021938,-1
724,26102120,26.14999962,2.650000095,0.0,-1
725,26102128,25.73288727,6.833683491,0.0,-1
726,26102138,23.83449364,14.08717346,5.484709263,-1
727,26102148,23.83449364,14.08717346,5.484709263,-1
728,26102158,23.83449364,14.08717346,5.484709263,-1
729,26102178,18.71742439,5.666499615,2.812815428,-1
730,26102188,24.07836914,9.30038166,0.318886817,-1
731,26102198,24.07836914,9.30038166,0.318886817,-1
732,26102208,14.46953964,5.280264854,2.513015985,-1
733,26105100,17.82999992,5.599999905,0.0,-1
734,26105118,19.81554031,14.27963924,1.540760994,-1
735,26105128,20.85326385,10.76194668,1.23689425,-1
736,26105138,13.71865273,12.78347397,6.926536083,-1
737,26105148,20.59895515,15.03069592,10.60976601,-1
738,26105160,22.42000008,7.039999962,0.0,-1
739,26109138,20.96743774,7.857613564,0.310559005,-1
740,26109160,19.2,0.52,0.0,-1
741,26109230,17.80999947,0.670000017,0.0,-1
742,26113160,23.19,14.66,0.0,-1
743,26115000,12.40999985,1.929999948,0.0,-1
744,26115009,12.41,1.93,0.0,-1
745,26115018,14.19541836,10.59626675,7.735805988,-1
746,26115118,14.32656765,5.004150867,0.304428041,-1
747,26115128,14.45996189,5.050744534,0.30726254,-1
748,26115138,14.67500019,8.592842102,4.722257137,-1
749,26115148,14.20919609,10.60655117,7.743314743,-1
750,26115158,14.01839828,10.43362808,10.8172102,-1
751,26115160,15.60999966,2.430000067,0.0,-1
752,26115188,9.730128288,6.000197887,1.782650828,-1
753,26115198,25.28782845,6.41447401,0.0,-1
754,26115208,14.19541836,10.59626675,7.735805988,-1
755,26115218,14.01839828,10.43362808,10.8172102,-1
756,26117008,20.05050659,2.078261137,5.317157269,-1
757,26117018,21.08236504,0.581315219,0.0,-1
758,26117058,11.92248631,3.297484636,3.298514605,-1
759,26117078,20.9937191,7.950157642,0.640405536,-1
760,26117088,18.42402458,1.411153793,0.0,-1
761,26117100,16.31999969,0.449999988,0.0,-1
762,26117108,20.90235138,1.430205941,0.0,-1
763,26117109,16.32,0.45,0.0,-1
764,26117128,20.06798172,1.547546864,0.324350864,-1
765,26117138,19.0942688,7.912974358,5.509070873,-1
766,26117148,18.36764145,9.247748375,9.206686974,-1
767,26117158,19.81319809,1.527899146,0.320232898,-1
768,26117160,20.52000046,0.569999993,0.0,-1
769,26117168,20.06798172,1.547546864,0.324350864,-1
770,26117190,25.22999954,0.959999979,0.0,-1
771,26119170,55.70999908,28.04000092,0.0,-1
772,26119179,13.69999981,12.69999981,1.0,-1
773,26119180,14.18999958,18.0,9.640000343,-1
774,26119190,24.57999992,12.36999989,0.0,-1
775,26119199,23.5,19.4,1.6,-1
776,26119259,14.4,10.0,1.5,-1
777,26119299,14.0,17.0,0.0,-1
778,26121129,24.0,32.0,0.0,-1
779,26121139,20.0,18.0,0.75,-1
780,26121160,11.10999966,17.04999924,3.430000067,-1
781,26121180,23.19000053,6.300000191,0.0,-1
782,26121190,25.54000092,10.03999996,0.0,-1
783,26121199,19.0,17.70000076,0.0,-1
784,26123100,19.35000038,3.789999962,0.0,-1
785,26123108,24.27920914,17.89819717,0.616728067,-1
786,26123118,24.65184402,14.96769238,6.176365852,-1
787,26123120,23.68,8.31,0.1,-1
788,26123128,25.71027374,16.79359818,0.2970725,-1
789,26123138,22.98486328,21.28803444,5.6829319,-1
790,26123148,23.31442451,21.3921051,6.05924511,-1
791,26123160,24.32999992,4.769999981,0.0,-1
792,26123168,11.95628071,10.83703041,2.125844479,-1
793,26123200,24.80999947,4.860000134,0.0,-1
794,26123208,23.21305466,4.446784019,7.045367241,-1
795,26123210,19.35000038,3.789999962,0.0,-1
796,26123218,23.88888931,5.502057552,0.0,-1
797,26123228,23.88888931,5.502057552,0.0,-1
798,26125100,15.31000042,1.539999962,0.0,-1
799,26125138,18.33657646,6.640607357,0.315900296,-1
800,26125160,19.25,1.94,0.0,-1
801,26127008,19.0359745,1.914787769,0.0,-1
802,26127018,19.91855431,3.370034933,9.154471397,-1
803,26127138,10.17166328,1.630988359,2.671585083,-1
804,26127160,24.38,1.16,0.0,-1
805,26127168,10.44837475,5.019332409,2.620615482,-1
806,26127170,25.3,2.7,0.375,-1
807,26127180,15.31000042,1.539999962,0.0,-1
808,26127188,10.9854002,5.235458851,2.498543739,-1
809,26127189,19.0,1.0,0.0,-1
810,26127218,18.84870911,6.826076031,0.324723244,-1
811,26127220,23.89999962,2.099999905,0.0,-1
812,26127228,16.83732605,9.95757103,6.320790768,-1
813,26127258,18.46203613,10.43597698,8.485062599,-1
814,26127268,18.46203613,10.43597698,8.485062599,-1
815,26127278,18.46203613,10.43597698,8.485062599,-1
816,26127288,11.4387064,5.384966373,4.88877821,-1
817,26127298,16.83732605,9.95757103,6.320790768,-1
818,26127359,13.5,10.0,14.0,-1
819,26127369,10.5,11.0,15.5,-1
820,26127389,10.0,5.0,11.0,-1
821,26133100,18.87999916,2.730000019,0.0,-1
822,26133118,25.7258091,3.71988678,0.0,-1
823,26133128,23.27191162,4.3597579,0.325171202,-1
824,26133160,23.74,3.43,0.0,-1
825,26137100,20.5,4.400000095,0.0,-1
826,26137108,26.48213768,5.683970928,0.0,-1
827,26137109,19.89999962,10.30000019,0.0,-1
828,26137118,24.74826241,8.215159416,0.318491817,-1
829,26137128,24.77895546,8.225347519,0.318886817,-1
830,26137138,24.77895546,8.225347519,0.318886817,-1
831,26137139,17.0,9.0,16.0,-1
832,26137159,20.7,13.4,1.15,-1
833,26137160,25.78000069,5.53000021,0.0,-1
834,26137168,4.335401535,2.341819048,2.680348396,-1
835,26137180,20.54999924,5.480000019,0.0,-1
836,26137190,18.28000069,4.320000172,0.0,-1
837,26137198,8.420412064,17.78761673,1.53550601,-1
838,26137268,24.75048256,8.209916115,0.0,-1
839,26137289,12.0,13.0,2.0,-1
840,26139100,20.60000038,9.199999809,0.0,-1
841,26139120,25.3,10.4,0.05,-1
842,26139128,23.03137589,17.41651726,5.309051991,-1
843,26139169,18.0,12.0,0.0,-1
844,26139179,23.0,3.15,0.4,-1
845,26139180,24.62000084,11.44999981,0.0,-1
846,26139189,23.2,5.1,0.0,-1
847,26139190,20.86000061,10.44999981,0.439999998,-1
848,26139199,19.0,16.0,0.0,-1
849,26141100,19.37999916,1.019999981,0.0,-1
850,26141128,23.42609978,4.142629623,0.318886817,-1
851,26141148,22.78680229,8.259364128,0.310184389,-1
852,26141158,23.38290024,1.311259747,13.59462452,-1
853,26141160,23.18000031,2.519999981,0.0,-1
854,26151100,20.89999962,5.400000095,0.0,-1
855,26151128,24.83934975,11.80074501,0.318886817,-1
856,26151129,24.0,10.0,0.0,-1
857,26151160,25.07999992,7.769999981,0.0,-1
858,26151190,35.47,10.99,0.0,-1
859,26151199,19.0,11.0,0.0,-1
860,26153009,25.0,1.0,1.0,-1
861,26153028,29.23131943,0.598180056,0.316091925,-1
862,26153038,13.99669552,3.004826784,3.249317646,-1
863,26153058,14.93091106,10.33710957,9.619376183,-1
864,26153100,24.39999962,0.49000001,0.0,-1
865,26153160,30.68000031,0.620000005,0.0,-1
866,26153169,8.0,10.0,7.0,-1
867,26153179,8.0,6.0,6.979698658,-1
868,26153190,25.54000092,10.03999996,0.0,-1
869,26153229,18.0,7.0,8.0,-1
870,26153299,30.0,7.0,0.0,-1
871,26153389,14.0,8.0,1.0,-1
872,26155180,29.12999916,8.210000038,0.0,-1
873,26155188,23.73625755,14.51970863,0.706181526,-1
874,26155190,19.44000053,0.959999979,0.0,-1
875,26205160,29.62,2.07,4.37,-1
876,26209109,5.5,44.20000076,5.300000191,-1
877,26209110,28.60000038,8.199999809,1.899999976,-1
878,26209120,22.31999969,6.420000076,1.5,-1
879,26209939,2.75,37.75,7.75,-1
880,26305110,17.76,0.74,0.0,-1
881,26311110,18.88,0.85,0.0,-1
882,26313110,23.70000076,4.460000038,7.349999905,-1
883,26315130,11.36999989,3.400000095,5.420000076,-1
884,26315190,9.199999809,2.75999999,4.380000114,-1
885,26319110,14.89999962,11.42000008,10.23999977,-1
886,13411108,9.985795975,21.81885338,8.572422981,-1
887,27140038,12.53109837,3.607037306,8.988512039,-1
888,27140078,13.61501026,3.347697973,9.333079338,-1
889,27140098,17.67410469,5.126117706,8.013355255,-1
890,27140108,17.30876541,5.055090427,8.512187958,-1
891,27146418,17.55848885,16.98387337,1.249205709,-1
892,27146428,20.43058014,19.39806747,0.0,-1
893,27148029,16.20000076,5.0,11.05000019,-1
894,27148038,19.84092331,3.214833975,2.05811882,-1
895,27150108,18.545084,10.35891914,2.195533752,-1
896,27150118,21.79725266,11.83554363,2.44162178,-1
897,27150148,10.57970238,13.52320385,1.642404675,-1
898,27150158,15.43131065,4.458416462,4.245336056,-1
899,27150168,10.04165554,8.427619934,18.45265007,-1
900,27150178,14.88910484,10.39256477,1.936984539,-1
901,27150350,20.86000061,10.44999981,0.439999998,-1
902,27160109,9.0,6.0,6.0,-1
903,27160209,12.80000019,10.80000019,6.599999905,-1
904,27200018,11.06996346,6.599045277,11.52486992,-1
905,27200038,17.12484169,4.948313713,7.324932098,-1
906,27200078,7.794920921,4.311400414,14.92932415,-1
907,27200098,13.73769569,8.58105278,8.963270187,-1
908,27200108,13.73769569,8.58105278,8.963270187,-1
909,27213108,10.01510525,6.775330067,10.24976063,-1
910,27214109,11.5,7.400000095,24.70000076,-1
911,27214129,17.20000076,11.0,14.0,-1
912,27215109,8.0,7.0,21.0,-1
913,27234008,24.18630028,20.82429886,27.47886467,-1
914,27240048,14.32413673,18.74048424,1.728569984,-1
915,27240058,18.49409676,4.340201855,7.966887951,-1
916,27240088,14.36853313,10.71631622,9.603588104,-1
917,27240098,13.08573818,3.073526382,8.988512039,-1
918,27240108,18.49409676,4.340201855,7.966887951,-1
919,27240128,18.49178505,4.339586735,8.013355255,-1
920,27240138,18.0981617,4.295768261,8.512187958,-1
921,27241028,10.6638298,4.264693737,6.842950821,-1
922,27243628,21.44873238,10.34309959,6.583547115,-1
923,27243638,14.38346195,2.70568347,2.330296278,-1
924,27341318,11.3289156,5.451818943,4.016716957,-1
925,27341338,12.94492626,21.06035614,5.854564667,-1
926,27345218,9.507493019,1.673430324,10.31117439,-1
927,27345238,10.45934963,5.796994686,10.61189938,-1
928,27345258,7.666825294,13.31076908,1.619382739,-1
929,27347108,15.74831009,12.12441349,14.17466927,-1
930,27360018,9.484692574,7.031296253,4.278838634,-1
931,27360078,9.484692574,7.031296253,4.278838634,-1
932,27360098,11.92781925,6.836556911,2.60896039,-1
933,27411108,7.591902733,5.262221336,3.942922592,-1
934,27411118,17.69592667,7.133033276,1.585065007,-1
935,27411128,10.99559879,5.476765156,16.17745209,-1
936,27416218,11.87536049,12.32976055,6.540274143,-1
937,27416219,15.0,10.0,2.200000048,-1
938,27416229,15.0,10.0,9.0,-1
939,27416239,24.0,21.29999924,0.0,-1
940,27416308,8.166154861,12.42815304,16.19886017,-1
941,27440118,13.01418591,10.22267437,3.984651089,-1
942,27440128,14.1631813,7.291829586,3.071016073,-1
943,27450058,11.68494129,9.143596649,7.996612549,-1
944,27450118,13.42662048,10.81365204,1.920477748,-1
945,27450078,15.26492119,4.301653385,2.080393553,-1
946,27450108,13.24276352,10.7432766,1.785014272,-1
947,27450148,6.895112514,0.437231928,1.872468829,-1
948,27510309,12.0,7.0,18.0,-1
949,27510329,10.89999962,5.300000191,15.19999981,-1
950,27510349,14.0,6.0,12.0,-1
951,28140118,16.89767265,5.905476093,7.577516079,-1
952,28140748,12.0044384,4.13568306,8.692878723,-1
953,28310110,1.139999986,0.219999999,0.039999999,-1
954,28310118,7.248796463,1.589897037,8.417748451,-1
955,28310128,6.91391468,2.32244277,3.472419977,-1
956,28320119,1.299999952,1.100000024,9.199999809,-1
957,28320159,0.200000003,0.01,1.100000024,-1
958,28340099,0.300000012,0.100000001,1.600000024,-1
959,28340109,0.400000006,0.100000001,1.600000024,-1
960,28340110,0.639999986,0.209999993,0.439999998,-1
961,28340118,0.853601277,0.262007833,1.977750897,-1
962,28340119,0.200000003,0.100000001,1.5,-1
963,28340128,1.228816152,0.174291402,7.207480907,-1
964,28340148,7.697239876,2.03076911,2.05760932,-1
965,28340158,3.148766041,0.487020373,14.49462318,-1
966,28340168,5.963059425,1.180906534,4.206383228,-1
967,28340218,5.512085915,2.35062933,1.189582586,-1
968,28340558,8.149201393,1.81408906,3.28225708,-1
969,28340568,6.278630733,1.351400852,3.971993208,-1
970,28340588,2.903444529,2.992353916,6.910155296,-1
971,28340618,5.444896698,0.308775663,1.726230264,-1
972,28340808,3.378978968,3.436566114,5.323607445,-1
973,28370019,6.699999809,5.0,50.0,-1
974,28370039,10.19999981,7.099999905,53.09999847,-1
975,28370059,11.39999962,3.700000048,45.0,-1
976,28370069,9.100000381,3.599999905,48.5,-1
977,28400100,85.59999847,0.100000001,0.0,-1
978,28410000,24.10000038,4.900000095,35.79999924,-1
979,28501108,5.094554901,5.386405945,3.938411951,-1
980,31101010,12.56000042,9.510000229,0.720000029,-1
981,31101030,11.05280018,8.368800163,0.633599997,-1
982,31101040,48.36999893,43.04000092,1.529999971,-1
983,31103000,12.52999973,10.56999969,1.120000005,-1
984,31103009,12.9,10.34,0.6,-1
985,31103010,12.60000038,10.60000038,1.100000024,-1
986,31105008,13.50792503,14.75603771,0.774339676,-1
987,31105018,13.57554722,13.00951958,0.778216064,-1
988,31105028,13.50792503,14.75603771,0.774339676,-1
989,31105038,13.50792503,14.75603771,0.774339676,-1
990,31105048,15.69476891,17.40801239,0.899700105,-1
991,31105058,13.52041626,14.6915369,0.775055707,-1
992,31106018,14.22282314,10.76903248,0.815321088,-1
993,31108010,10.89999962,0.170000002,0.730000019,-1
994,31109010,10.85999966,0.170000002,0.730000019,-1
995,31109020,81.09999847,0.0,7.800000191,-1
996,31109030,8.300000191,0.400000006,74.59999847,-1
997,31110010,15.85999966,26.54000092,3.589999914,-1
998,31111010,17.88999939,29.94000053,4.050000191,-1
999,31120100,13.69999981,11.89999962,1.100000024,-1
1000,32105008,11.59462547,18.14574623,1.347535372,-1
1001,32105018,12.14945316,15.94573689,1.412497759,-1
1002,32105038,15.32498074,12.89391994,1.133236408,-1
1003,32105048,11.28082752,17.37684441,0.973766923,-1
1004,32105058,12.18307304,14.73540878,1.446117997,-1
1005,32105078,9.997513771,14.58213139,1.52973938,-1
1006,32105088,11.79319096,13.92867851,1.686816454,-1
1007,32105138,4.347897053,6.667888165,4.730619907,-1
1008,32105148,4.041357517,6.839232922,3.277579069,-1
1009,32105188,4.516102314,2.619516373,4.913630962,-1
1010,32105198,4.353804111,6.676947117,4.737047195,-1
1011,32401008,7.146632195,12.37536907,71.24147797,-1
1012,32401009,3.0,0.047600001,72.0,-1
1013,32401018,7.231229305,0.119595535,70.25,-1
1014,34101008,11.11135101,16.83382225,1.333436251,-1
1015,34101018,7.901464939,10.22918606,5.292703629,-1
1016,41101120,9.67,0.35,18.64,-1
1017,41101128,8.614743233,0.351373613,17.07445145,-1
1018,41101130,23.39999962,0.899999976,45.09999847,-1
1019,41101138,6.958244801,4.115586758,15.87980461,-1
1020,41101158,5.202077389,3.477404833,13.13904381,-1
1021,41101168,6.958244801,4.115586758,15.87980461,-1
1022,41101178,6.451848984,0.291536272,14.68456554,-1
1023,41101188,5.643224716,3.221506119,13.69074249,-1
1024,41101209,5.5,0.400000006,16.0,-1
1025,41102020,8.14,0.35,15.93,-1
1026,41102218,6.463177681,3.943447113,17.20088005,-1
1027,41102220,7.56,0.4,14.13,-1
1028,41102230,5.599999905,0.600000024,7.5,-1
1029,41102238,6.538747787,0.384168178,17.10869408,-1
1030,41102240,25.336,1.484,56.541,-1
1031,41102258,7.734480381,4.370776176,15.2128315,-1
1032,41103020,7.75,0.38,13.76,-1
1033,41103059,26.3,15.0,31.5,-1
1034,41104030,22.5,1.100000024,46.09999847,-1
1035,41105000,21.67959976,1.269899964,48.38069916,-1
1036,41105010,7.06799984,0.372000009,18.27449989,-1
1037,41105020,15.60000038,2.900000095,7.099999905,-1
1038,41105030,36.16999817,9.739999771,40.38000107,-1
1039,41107000,16.54,8.92,3.87,-1
1040,41107009,55.0,1.0,32.0,-1
