code,smlmitzrach,shmmitzrach,ofen_hachana,ofen_hachanat_makor,makor,protein,total_fat,carbohydrates,food_energy,alcohol,moisture,total_dietary_fiber,calcium,iron,magnesium,phosphorus,potassium,sodium,zinc,copper,vitamin_a_iu,carotene,vitamin_e,vitamin_c,thiamin,riboflavin,niacin,vitamin_b6,folate,folate_dfe,vitamin_b12,cholesterol,saturated_fat,butyric,caproic,caprylic,capric,lauric,myristic,palmitic,stearic,oleic,linoleic,linolenic,arachidonic,docosahexanoic,palmitoleic,parinaric,gadoleic,eicosapentaenoic,erucic,docosapentaenoic,mono_saturated,poly_ saturated,vitamin_d,total_sugars,trans_fatty_acids,vitamin_a_re,mishtamesh_id,isoleucine,leucine,valine,lysine,threonine,methionine,phenylalanine,tryptophan,histidine,tyrosine,arginine,cystine,serine,kvutza_meyuhedet,shem_mitzrach_mekutzar,vitamin_k,pantothenic_acid,iodine,selenium,sugar_alcohols,choline,biotin,manganese,fructose
1141,26100248,קציצות דג בקלה מטוגנות בשמן סויה,,,4,17.7883606,8.93120575,6.320790768,181.9905853,0,64.40766907,0.551977396,20.52515984,0.602658272,26.3786068,250.7561188,310.315979,461.2052612,0.575150669,0.046788041,42.93785477,90.44055176,1.161991477,2.255381346,0.073193625,0.09973748,3.199485302,0.256815493,27.48591614,0,1.560478091,90.77966309,1.591243863,0.000429379,0,0.000429379,0.000644068,0.001157721,0.007489171,1.084279656,0.434061199,2.081944466,3.962325335,0.508105934,0.028676553,0.090030134,0.035264596,0.001883239,0.024719397,0.039548021,0.001883239,0.00545951,2.156213284,4.64376545,0.685499072,0.309962332,0,34.94444275,1,0.93018502,1.635136485,1.055236816,1.768823028,0.873376191,0.585562646,0.818034351,0.231028721,0.581046164,0.684972703,1.198537707,0.240076274,0.881239176,,,44.54962158,0.64956075,0,30.48966217,0,94.1988678,0.0086629,0.116204336,0
1142,26100258,קציצות דג בקלה ברוטב עגבניות ושמן סויה,,,4,9.86220932,8.36153698,7.145731926,146.4949188,0,71.57966614,1.050855637,19.23664856,0.590349495,21.12530327,146.3704224,319.1884155,387.6629639,0.425096154,0.071836621,21.9188633,312.0853577,1.443816185,8.680021286,0.081766315,0.064935207,2.061408281,0.189557821,22.10375214,0,0.796590984,46.34109116,1.401572347,0.000219189,0,0.000219189,0.00034801,0.000590992,0.003919199,0.954318941,0.388792068,1.906991482,3.941021919,0.5100137,0.014638771,0.045958471,0.018770911,0.000961354,0.021130553,0.020188427,0.000961354,0.002786964,1.954185128,4.539194107,0.34993273,2.368813753,0,42.14814758,1,0.493369818,0.863692105,0.558922112,0.926235378,0.468345284,0.305795789,0.443887025,0.124486886,0.309811115,0.363738239,0.639125705,0.131912619,0.47529611,,,34.05686569,0.394560426,0,16.40272141,0,53.27312469,0.004422227,0.154777452,0.689530909
1143,26100268,קציצות דג נסיכת הנילוס מטוגנות ללא שמן,,,4,18.17199326,2.820060968,6.821829319,131.4247894,0,69.59038544,0.595731735,39.42857742,0.697279572,30.50211334,291.9745789,234.3044434,572.9674683,0.589461386,0.050496846,32.52032471,97.60962677,0.920726597,2.434161663,0.097288243,0.099411793,1.296395779,0.097498037,27.07321358,0,1.399113536,95.94309235,0.661789656,0.000463415,0,0.000463415,0.000695122,0.002265752,0.064993396,0.434974581,0.143336385,0.610899389,0.254810452,0.024457825,0.030949693,0.16220732,0.112246953,0.008130082,0.158615857,0.06300813,0.029471545,0.010973577,0.941894829,0.575161576,1.451219559,0.334532529,0,33.39532471,1,0.853512704,1.461905479,0.90209502,1.632611752,0.815574706,0.558808446,0.781252563,0.224951729,0.385234743,0.643740833,1.173624992,0.215407521,0.80678457,,,33.5035553,0.567920208,0,35.65042877,0,101.6500015,0.009349594,0.125415653,0
1144,26100278,קציצות דג נסיכת הנילוס מבושלות ברוטב עגבניות ושמן סויה,,,4,10.3238554,8.952690125,3.539194345,138.6069183,0,74.54621124,0.638049483,21.83750153,0.375604063,17.50956917,141.2488556,188.3190613,375.5059509,0.328239471,0.042785373,18.31501961,156.2537689,1.304870725,4.767862797,0.056507036,0.057406884,0.897013247,0.081417151,17.02191925,0,0.830837071,54.03388596,1.524314284,0.000260989,0,0.000260989,0.000391484,0.001232257,0.036505837,1.014026999,0.407772452,2.000233412,3.896769285,0.511679828,0.017426167,0.091353022,0.061510991,0.004578755,0.106399953,0.03548535,0.016597986,0.006180174,2.202009678,4.57500267,0.817307711,1.090533495,0,29.67033005,1,0.478679627,0.816482365,0.504009306,0.920625031,0.461575687,0.313052326,0.438618958,0.125813305,0.216881871,0.360837936,0.65850389,0.120507099,0.452519476,,,16.45581627,0.328012258,0,19.51160812,0,59.32715225,0,0.092965893,0.501831532
1147,26101180,"דג אנשובי, משומר",,,1,28.88999939,9.710000038,0,210,0,50.29999924,0,232,4.630000114,69,252,544,3668,2.440000057,0.338999987,,0,3.329999924,0,0.078000002,0.363000005,19.90299988,0.202999994,13,13,0.879999995,85,2.203000069,0,0,0,0,0.02,0.428000003,1.325999975,0.419999987,2.941999912,0.361999989,0.017000001,0.01,1.292000055,0.589999974,0.078000002,0.009,0.763000011,0.163000003,0.041000001,3.769999981,2.562000036,1.7,0,,12,1,1.331,2.348,1.488,2.653,1.266,0.855,1.128,0.324,0.85,0.975,1.729,0.31,1.179,,,12.1,0.909,,68.1,,85,,0.1,
1148,26101190,ממרח אנשובי,,,3,24.60000038,11.80000019,0.100000001,205,0,62.5,0,149.0972748,2.975518942,44.34358597,161.9504852,349.6073914,3940,1.568091989,0.217861965,48.60968018,0,4.046755791,0,0.050127532,0.233285815,12.79087543,0.130460113,8.354588509,8.354588509,0.565541387,103.2955704,2.677178144,0,0,0,0,0.024304841,0.520123601,1.611410975,0.510401666,3.575242043,0.439917624,0.020659115,0.01215242,1.570092678,0.716992795,0.094788879,0.010937179,0.927229643,0.198084444,0.049824923,4.581462383,3.11345005,,0.0129,0,14.58290422,1,,,,,,,,,,,,,,,,,,,,,,,,
1150,26102109,"דג אמנון-מושט, פילה קפוא, תנובה",,,3,15.80000019,1.799999952,0,79,0,80.40000153,0,7.869999886,0.439999998,21.25,133.6999969,237.6000061,300,0.25999999,0.059999999,0,0,0.419999987,0,0.029999999,0.050000001,3.069999933,0.129999995,18.79999924,22.46290779,1.24000001,65,0.600000024,0,0,0,0,0,0.059999999,0.449999988,0.109999999,0.400000006,0.170000002,0.039999999,0.02,0.090000004,0.109999999,0,0.02,0.01,0,0.050000001,0.529999971,0.379999995,3.28,0,,0,1,0.73,1.26,0.76,1.42,0.75,0.47,0.64,0.17,0.37,0.54,1.01,0.17,0.64,,,1.48,0.38,,32.89,,33.44,,0.03,
1151,26102118,"דג אמנון-מושט, מטוגן ללא שמן, בבלילה ",,,4,25.73054504,7.252748013,5.921021938,193.4688721,0,58.88090134,0.214786872,22.8915081,0.59276402,23.24948502,185.251297,287.1748352,317.3293152,0.952508211,0.053973556,0,0,1.400649071,0,0.012037611,0.033151556,2.274567127,0.018392121,8.048938751,0,0.689274967,116.0708237,2.555855513,0.000362751,0,0.000362751,0.000544127,0,0.002992697,0.214097962,0.074104652,0.31625697,0.172123834,0.117076345,0.017049303,0.122199409,0.018228246,0,0.00244857,0.017898906,0,0.000634815,2.943544388,1.653583646,57.4578743,0.05503317,,29.17044449,13,1.321346045,2.99880147,1.257910609,2.241285324,1.196211815,0.750279486,1.060910821,0.273586214,0.602124214,0.874216437,1.617670655,0.30225274,1.090530396,,,0.051071547,0.173867583,39.85489655,5.480883598,,27.47139931,,0.057429235,0
1152,26102120,"דג אמנון-מושט, מבושל",,,1,26.14999962,2.650000095,0,128,0,71.58999634,0,14,0.689999998,34,204,380,56,0.409999996,0.075000003,0,0,0.790000021,0,0.093000002,0.072999999,4.744999886,0.123000003,6,5.764751434,1.860000014,57,0.939999998,0,0,0,0,0,0.085000001,0.660000026,0.189999998,0.764999986,0.284999996,0.045000002,0.035,0.129999995,0.144999996,0,0.045000002,0.005,0,0.059999999,0.954999983,0.600000024,3.7,0,,0,13,1.22,2.04,1.28,2.315,1.156,0.766,1.05,0.265,0.585,0.87,1.59,0.265,0.961,,,0.9,0.664,,54.4,,51.3,,0.037,
1153,26102128,"דג אמנון-מושט, מבושל ללא שמן",,,4,25.73288727,6.833683491,0,164.0600739,0,65.4334259,0,17.99235153,0.369148076,22.09686852,171.8109436,288.1290894,329.4240112,0.844241917,0.038961038,,0,1.408074617,0,0,0,2.348513603,0,2.325260878,0,0.697578251,89.13500214,2.446691275,0,0,0,0,0,0,0,0,0,0,0.120138481,0,0.126597539,0,0,0,0.019377174,0,0,2.820024729,1.566967487,62.00695801,0,,19.29966545,13,1.333853483,3.078705311,1.241824627,2.317219257,1.216220021,0.759177327,1.036987662,0.268848628,0.601708829,0.870557487,1.634855747,0.28165096,1.040828347,,,0,0,43.14650726,0,,0,,0.000688966,
1154,26102138,"דג אמנון-מושט, מטוגן בשמן סויה, בבלילה",,,4,23.83449364,14.08717346,5.484709263,244.3532257,0,54.39466095,0.198959514,21.20466232,0.552768469,21.5362606,171.6003571,266.0132751,293.9457092,0.883055985,0.049996313,0,0,1.900210738,0,0.011150575,0.030708661,2.106957197,0.017036829,7.566356182,0,0.671643078,107.5177155,3.520746231,0.000336021,0,0.000336021,0.000504031,0,0.002772169,0.968736768,0.395453393,1.95463264,3.914027214,0.608721793,0.015792962,0.113194697,0.016885031,0,0.019437607,0.01657996,0,0.000588036,4.405488014,5.786519051,53.22387695,0.050977848,,27.93833542,13,1.223977804,2.777823687,1.165216804,2.076128006,1.108064532,0.694992363,0.982733607,0.253425986,0.557754457,0.809796572,1.498466611,0.279980123,1.010170698,,,13.59866142,0.161055505,36.91804123,5.077004433,,25.46180534,,0.05319735,0
1155,26102148,"דג אמנון-מושט, מטוגן בשמן זית, בבלילה",,,4,23.83449364,14.08717346,5.484709263,244.3532257,0,54.39466095,0.198959514,21.27835083,0.590349674,21.5362606,171.6003571,266.0869751,294.0931091,0.882319093,0.049996313,0,0,2.354870081,0,0.011150575,0.030708661,2.106957197,0.017036829,7.455823421,0,0.638483167,107.5177155,3.385011435,0.000336021,0,0.000336021,0.000504031,0,0.002772169,1.030266881,0.212558016,5.544672489,0.878789425,0.164526254,0.015792962,0.113194697,0.109364353,0,0.025185326,0.01657996,0,0.000588036,8.103039742,2.307159424,53.22387695,0.050977848,,27.02091217,13,1.223977804,2.777823687,1.165216804,2.076128006,1.108064532,0.694992363,0.982733607,0.253425986,0.557754457,0.809796572,1.498466611,0.279980123,1.010170698,,,4.483368397,0.161055505,36.91804123,5.077004433,,25.46917534,,0.05319735,0
1156,26102158,"דג אמנון-מושט, מטוגן בשמן קנולה, בבלילה",,,4,23.83449364,14.08717346,5.484709263,244.3532257,0,54.39466095,0.198959514,21.20466232,0.549084008,21.5362606,171.6003571,266.0132751,293.9457092,0.882319093,0.049996313,0,0,2.584041834,0,0.011150575,0.030708661,2.106957197,0.017036829,7.455823421,0,0.638483167,107.5177155,2.910235167,0.000336021,0,0.000336021,0.000504031,0,0.002772169,0.515035391,0.2224323,4.842787743,1.559894085,0.781742871,0.015792962,0.113194697,0.032654412,0,0.099316165,0.01657996,0,0.000588036,7.389365196,3.605480909,53.22387695,0.050977848,,27.02091217,13,1.223977804,2.777823687,1.165216804,2.076128006,1.108064532,0.694992363,0.982733607,0.253425986,0.557754457,0.809796572,1.498466611,0.279980123,1.010170698,,,5.301312923,0.161055505,36.91804123,5.077004433,,25.46180534,,0.05319735,0
1158,26102178,"דג אמנון-מושט, מבושל ברסק עגבניות ע""ב שמן סויה וגמבה",,,4,18.71742439,5.666499615,2.812815428,138.0125122,0,70.21233368,0.590924501,19.93525887,0.607421935,22.08972931,134.7175903,332.8180847,304.3117065,0.70340085,0.065898888,,354.8093872,1.972631097,18.71491432,0.065279022,0.025103852,2.083137989,0.06622307,9.381691933,0,0.494336486,63.16521454,1.849266171,0,0,0,8.40E-06,0,0.000179194,0.091727227,0.03429158,0.169241428,0.389437199,0.13767688,0,0.089712918,0.000968505,0,0.001630945,0.013731569,0,0,2.170107603,1.551697493,43.94102097,1.959914684,,45.1007576,13,0.955188632,2.196660757,0.891939759,1.658216476,0.877240658,0.540602803,0.751859248,0.195134148,0.433983058,0.623293221,1.176990032,0.205394104,0.753731132,,,3.837747574,0.063174665,30.57562637,0.58222729,,4.61686945,,0.058614977,0.361227214
1159,26102188,"דג אמנון-מושט, אפוי עם מיץ לימון ושמן סויה",,,4,24.07836914,9.30038166,0.318886817,180.0937347,0,64.28787231,0.014494856,17.07493973,0.349954128,20.94989777,161.0378418,274.3779297,245.6539764,0.791950583,0.037155144,,0.045900375,1.560999274,1.776344538,0.001101609,0.00050732,2.200367212,0.002111417,3.092235804,0,0.652268469,83.34541321,2.743392944,0,0,0,0.000966324,4.83E-05,9.66E-05,0.303667217,0.128762633,0.653911173,1.477663517,0.309581101,0,0.118374646,0,0,0.006754602,0.018118568,0,0,3.297618151,3.140068769,57.97941971,0.121756785,,18.04609489,13,1.247215748,2.878734112,1.161164403,2.166708946,1.137222886,0.709866524,0.969632149,0.251386106,0.562626064,0.81401217,1.528666973,0.263356894,0.973223388,,,5.331207752,0.00632942,40.34401321,0.004831618,,0.252210468,,0.001062956,0.0531478
1160,26102198,"דג אמנון-מושט, אפוי עם מיץ לימון ושמן קנולה",,,4,24.07836914,9.30038166,0.318886817,180.0937347,0,64.28787231,0.014494856,17.07493973,0.348504633,20.94989777,161.0378418,274.3779297,245.6539764,0.791660666,0.037155144,,0.045900375,1.830023766,1.776344538,0.001101609,0.00050732,2.200367212,0.002111417,3.092235804,0,0.652268469,83.34541321,2.503213167,0,0,0,0.000966324,4.83E-05,9.66E-05,0.125177562,0.060694788,1.790133953,0.551529229,0.37764895,0,0.118374646,0.006203798,0,0.03817945,0.018118568,0,0,4.471498489,2.282031298,57.97941971,0.121756785,,18.04609489,13,1.247215748,2.878734112,1.161164403,2.166708946,1.137222886,0.709866524,0.969632149,0.251386106,0.562626064,0.81401217,1.528666973,0.263356894,0.973223388,,,2.066966295,0.00632942,40.34401321,0.004831618,,0.252210468,,0.001062956,0.0531478
1161,26102208,"דג אמנון-מושט, אפוי ברוטב חרדל, דבש, שמן זית",,,4,14.46953964,5.280264854,2.513015985,115.0908356,0,74.84291077,0.89427191,35.23739624,1.319804907,28.68324661,129.6500092,301.7377625,289.499054,0.406482995,0.086388722,99.66267395,504.9316711,0.965589643,18.28244781,0.044669256,0.057180196,2.638236284,0.130901039,34.71887589,0,0.976651371,56.88381577,1.036704302,0,0,0,1.40E-05,4.90E-05,0.053693656,0.809106052,0.170457751,2.891945124,0.518133998,0.086489074,0.017502712,0.078762211,0.141323909,0,0.033959929,0.008751356,0.020632198,0.043756783,3.093713999,0.75156647,2.870444775,1.531020641,,46.60505676,1,0.660727382,1.141148806,0.695043206,1.273751736,0.678512514,0.419403493,0.586183369,0.154168561,0.335616857,0.488087654,0.911456108,0.153390273,0.584303558,,,175.6705322,0.409115404,,29.47449875,,31.53802109,0.048307486,0.109181926,0.62477684
1162,26105100,דג קרפיון לא מבושל,,,1,17.82999992,5.599999905,0,127,0,76.30999756,0,41,1.24000001,29,415,333,49,1.480000019,0.057,30,0,0.629999995,1.600000024,0.115000002,0.055,1.639999986,0.189999998,15,15,1.529999971,66,1.082999945,0,0,0,0,0,0.114,0.657000005,0.185000002,1.149999976,0.51700002,0.270000011,0.151999995,0.114,0.654999971,0.057999998,0.071000002,0.238000005,0.40200001,0.082000002,2.328000069,1.430999994,24.7,0,,9,13,0.822,1.449,0.919,1.638,0.782,0.528,0.696,0.2,0.525,0.602,1.067,0.191,0.728,,,0.1,0.75,,12.6,,65,,0.042,
1163,26105118,דג קרפיון אפוי עם מיץ לימון ושמן זית,,,4,19.81554031,14.27963924,1.540760994,213.1146088,0,62.23099899,0.133059919,23.30371475,1.077117085,26.7471714,190.3516388,299.8450928,276.5990906,0.858221352,0.083350807,0,145.9451752,1.532968879,5.783838749,0.005252526,0.003513329,2.064540148,0.015281386,7.118326187,0,1.258828878,86.35224915,2.750412464,0,0,0,0.000929597,4.56E-05,0.000334169,0.775593579,0.134859875,4.880429745,0.673386514,0.132596642,0,0.066074282,0.08602567,0,0.021257689,0.014809752,0,0,8.673791885,2.657232523,1.469583154,0.149768367,,11.51059532,13,0.75946027,1.335945845,1.023692489,1.818547368,0.869519532,0.585592508,0.775395274,0.223038241,0.583190918,0.668649018,1.188891053,0.212139249,0.810556829,,,53.95185089,0.023552822,2.392344475,118.6150284,,0.853193641,0.01397433,0.065682389,0.050125316
1164,26105128,דג קרפיון אפוי עם מיץ לימון ושמן סויה,,,4,20.85326385,10.76194668,1.23689425,184.925354,0,65.13339996,0.014494856,18.40363503,0.886263728,26.50625801,198.4828796,296.1202087,228.7433014,0.864424825,0.080639713,0,0.045900375,0.797603548,1.776344538,0.001101609,0.00050732,2.139971972,0.002111417,2.86877346,0,1.334734559,91.55916595,2.364110947,0,0,0,0.000966324,4.83E-05,9.66E-05,0.303667217,0.128762633,0.653911173,1.477663517,0.281799316,0,0.070058465,0,0,0.006754602,0.01570276,0,0,4.559878349,3.722278833,1.558196902,0.121756785,,0,13,0.799356878,1.406954288,1.077067494,1.919734955,0.916503549,0.61881566,0.815711558,0.234399885,0.615299702,0.705543637,1.250523329,0.223851889,0.853215575,,,5.331207752,0.00632942,2.536599636,125.6269073,,0.252210468,,0.048171233,0.0531478
1166,26105138,"דג קרפיון, גפילטע פיש",,,4,13.71865273,12.78347397,6.926536083,198.9334564,0,63.75234222,0.818997681,23.26011848,0.780613422,20.65058327,143.6702576,244.1147461,283.5599976,0.696951866,0.070329398,0,1086.773926,1.105095267,1.502105474,0.033371374,0.041763186,1.634218812,0.046431784,12.7282362,0,0.922659814,81.60154724,2.519883871,0.000314787,0,0.000314787,0.00047218,5.28E-05,0.003018432,0.970398188,0.39511916,1.956201315,3.951894999,0.559155881,0.014800152,0.044603065,0.018481983,0,0.019460179,0.008974182,0,0.000550877,4.223998547,5.656994343,1.047908306,2.267876387,0,114.4580994,13,0.5418064,0.945251703,0.718402386,1.202163339,0.612536192,0.396416217,0.558806479,0.15733017,0.395677865,0.466901451,0.826357126,0.172924876,0.601893067,,,15.58696365,0.208931029,1.44967556,76.04574585,0,25.60618591,0,0.110289454,0.209512636
1168,26105148,"דג קרפיון, מטוגן בשמן סויה, בבלילה",,,4,20.59895515,15.03069592,10.60976601,262.1711121,0,51.20730591,0.553276122,22.49073792,1.094959497,28.57968712,206.5921326,284.1408081,337.7756958,0.987690985,0.097588539,0,0.017014187,1.172588944,0.000945233,0.052489918,0.044554096,1.967409492,0.026730161,15.84528351,0,1.231795549,109.3024902,3.072818756,0.000319279,0,0.000319279,0.000478918,0.00016069,0.002656103,0.96165508,0.389437914,1.93337512,3.889135838,0.574955225,0.015021845,0.065544523,0.023309436,0,0.019121705,0.013653359,0,0.000558737,5.36755991,6.195291519,1.514472604,0.237484425,0,10.85547066,13,0.800194502,1.409880042,1.065833926,1.782383204,0.883839965,0.593595624,0.835179031,0.235422388,0.592305422,0.696782827,1.214120984,0.246155873,0.89152658,,,13.45948124,0.225899026,2.205542564,116.1361847,0,25.08605194,0,0.16545701,0
1169,26105160,"דג קרפיון מבושל במים או באדים, עם מלח",,,1,22.42000008,7.039999962,0,160,0,69.37999725,0,52,1.559999943,33,470,356,378,1.860000014,0.071999997,,0,0.790000021,1.5,0.115999997,0.061999999,1.753000021,0.191,15,15,1.639999986,83,1.361999989,0,0,0,0,0,0.143000007,0.825999975,0.232999995,1.44599998,0.649999976,0.340000004,0.191,0.143000007,0.824000001,0.072999999,0.089000002,0.298999995,0.505999982,0.103,2.927000046,1.799000025,31.1,0,,10,1,,,,,,,,,,,,,,,,0.1,,,15.8,,81.7,,,
1180,26109138,דג קוד (בקלה) אפוי עם מיץ לימון ושמן סויה,,,4,20.96743774,7.857613564,0.310559005,159.8908386,0,68.85027313,0.014116319,19.21701431,0.455862969,37.93054962,239.1774902,490.7208862,245.9439087,0.532891035,0.03383211,37.64351654,0.044701677,1.337285876,2.847496748,0.081535853,0.06931112,2.188429356,0.261443645,8.305100441,0,0.963438749,50.58347321,1.260587215,0,0,0,0.000941088,4.71E-05,0.010681347,0.845543921,0.348508358,1.663560987,3.602719784,0.480778277,0.025879918,0.141163185,0.018821759,0.00117636,0.03409091,0.075287037,0.00352908,0.011763599,1.718920588,4.348108768,1.058723927,0.118577078,,12.70468712,1,0.965791464,1.702192783,1.078722,1.923348427,0.918737054,0.619941652,0.81757009,0.234095618,0.61641258,0.706992269,1.253999591,0.22468473,0.854037285,,,13.09759045,0.186147183,,38.94221878,,76.95275879,,0.018680595,0.051759835
1182,26109160,דג קוד (בקלה)  מבושל במים או באדים,,,1,19.2,0.52,0,87,0,78.99,0,10,0.2,23,318,251,665,0.39,0.024,,0,0.68,0,0.033,0.051,1.17,0.118,7,,2.12,59,0.107,0,0,0,0,0.001,0.004,0.072,0.026,0.053,0.021,0.001,0.01,0.121,0.005,0,0.006,0.043,0.001,0.005,0.092,0.206,0.6,0,,2,1,0.661771533,1.164789249,0.919508809,1.759060331,0.8272504,0.524847838,0.748318206,0.236796583,0.406962093,0.696038441,1.234212493,0.171190603,0.813924186,,,0,,,28.8,,81.7,,,
1183,26109230,דג קוד (בקלה) לא מבושל,,,1,17.80999947,0.670000017,0,82,0,81.22000122,0,16,0.379999995,32,203,413,54,0.449999988,0.028000001,40,0,0.639999986,1,0.075999998,0.064999998,2.062999964,0.245000005,7,7.727636814,0.910000026,43,0.130999997,0,0,0,0,0,0.009,0.090999998,0.029999999,0.061000001,0.005,0.001,0.022,0.119999997,0.016000001,0.001,0.015,0.064000003,0.003,0.01,0.093999997,0.231000006,0.9,0,,12,13,0.821,1.447,0.917,1.635,0.781,0.527,0.695,0.199,0.524,0.601,1.066,0.191,0.726,,,0.1,0.153,,33.1,,65.2,,0.015,
1189,26113160,דג צלופח מאודה או בגריל,,,1,23.19,14.66,0,231,0,59.26,0,25,0.63,23,244,291,380,2.04,0.029,,0,5.03,1.7,0.151,0.045,3.741,0.067,15,,3.21,158,2.965,0,0,0,0,0,0.729,1.993,0.24,3.486,0.246,0.543,0.119,0.079,1.578,0,3.773,0.106,0,0.093,9.041,1.191,29.3,0,,1115,1,1.28832,1.831330909,1.194824524,2.129691332,1.017268499,0.686680761,0.905437632,0.259957717,0.682756871,0.782816068,1.38807611,0.248186047,0.946638478,,,0,,,8.2,,81.7,,,
1190,26115000,"דג סול-הליבוט-לשונון, טורבות, לא מבושל",,,1,12.40999985,1.929999948,0,70,0,84.62999725,0,21,0.180000007,18,252,160,296,0.319999993,0.018999999,,0,0.629999995,0,0.022,0.02,1.039999962,0.097999997,5,8,1.129999995,45,0.441000015,0,0,0,0.003,0.006,0.086999997,0.282000005,0.052999999,0.35800001,0.045000002,0.017000001,0.015,0.108000003,0.090000004,0.012,0.059999999,0.136999995,0.001,0.028000001,0.535000026,0.374000013,2.8,0,,10,1,0.614,1.087,0.651,1.27,0.585,0.455,0.508,0.161,0.304,0.479,0.895,0.149,0.579,,,0.1,0.185,,26.6,,65,,0.014,0
1191,26115009,"דג סול, פילה קפוא, תנובה",,,1,12.41,1.93,0,70,,84.63,0,21,0.18,18,252,160,296,0.32,0.019,,0,0.63,0,0.022,0.02,1.04,0.098,5,,1.13,45,0.441,0,0,0,0.003,0.006,0.087,0.282,0.053,0.358,0.045,0.017,0.015,0.108,0.09,0.012,0.06,0.137,0.001,0.028,0.535,0.374,2.8,0,,9.244,1,0.797212389,1.427942478,0.650475423,1.268976632,0.584528606,0.45463336,0.507590653,0.160870266,0.303755036,0.478614021,0.894278807,0.148879936,0.578533441,,,0.1,,,26.6,,,,,
1192,26115018,"דג סול, מטוגן בשמן סויה, בבלילה",,,4,14.19541836,10.59626675,7.735805988,187.0666656,0,65.0043869,0.468121231,28.73866653,0.561090291,22.14618111,271.7272644,181.2301483,541.8787842,0.583236337,0.045451514,0,0.016363638,1.332866669,0.000909091,0.068256661,0.079647571,1.141103029,0.110989273,19.83436394,0,0.99637574,92.31272888,2.009707928,0.000552727,0,0.000552727,0.003556364,0.005609091,0.083672121,1.355590343,0.489692122,2.480401278,4.066576481,0.526661217,0.039629694,0.106196366,0.116580613,0.010909091,0.075504243,0.124545448,0.000909091,0.026421819,2.699660063,4.919378281,2.821818113,0.244727269,0,25.41454506,1,0.692070901,1.217465401,0.759066045,1.314019442,0.642930329,0.486055166,0.612366676,0.184015155,0.345007271,0.538839996,0.976069093,0.196517572,0.717709064,,,13.76533318,0.469209105,0,31.90880966,0,101.0155182,0,0.117950305,0
